Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre;Serie;Norte;Este;Depto;Municipio;Vereda;Cia
CONSTRUCCIONES;PLAN GERE;Dos años;1687746;19895230;2009-01-10 00:00:00;2009-01-10 00:00:00;2015-07-04 00:00:00;15599;771312,3819;719307,0382;CAUCA;POPAYÁN;LA REJOYA;Azul
CONSTRUCCIONES;INIC GERE;Año;1605424;19895230;2010-12-08 00:00:00;2010-12-08 00:00:00;2014-12-19 00:00:00;15599;771312,3819;719307,0382;CAUCA;POPAYÁN;LA REJOYA;Azul
CONSTRUCCIONES;INIC GERE;Dos años;2558126;19895230;2014-12-26 00:00:00;2014-12-26 00:00:00;2015-03-29 00:00:00;15599;771312,3819;719307,0382;CAUCA;POPAYÁN;LA REJOYA;Azul
VEGETACIÓN;CTER CO19 GERE;Año;2549067;19894147;2015-04-16 00:00:00;2015-04-16 00:00:00;2016-07-30 00:00:00;11576;1047560,437;856177,375;CALDAS;MANIZALES;LA ESPERANZA;Azul
VEGETACIÓN;CPRO GERE;Trimestre;2418915;19894147;2018-02-21 00:00:00;2018-10-19 00:00:00;2019-01-02 00:00:00;11576;1047560,437;856177,375;CALDAS;MANIZALES;LA ESPERANZA;Azul
VEGETACIÓN;CPRO GERE;Trimestre;2418915;19894147;2018-02-21 00:00:00;2018-02-21 00:00:00;2019-01-02 00:00:00;11576;1047560,437;856177,375;CALDAS;MANIZALES;LA ESPERANZA;Azul
VEGETACIÓN;INIC COND CO19 GERE;Semestre;2518663;19880508;2015-09-10 00:00:00;2015-09-10 00:00:00;2016-07-02 00:00:00;7609;961511;755552,125;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
INVASIÓN/EXPLANACION;INIC GEAM;Trimestre;2408935;19880508;2018-05-17 00:00:00;2018-05-18 00:00:00;1970-01-01 00:00:00;7609;961511;755552,125;VALLE DEL CAUCA;TRUJILLO;LA MARINA;Azul
VEGETACIÓN;INIC COND CO19 GERE;Semestre;2518651;19880503;2015-09-10 00:00:00;2015-09-10 00:00:00;2016-06-11 00:00:00;7614;959740,525;754248,9314;VALLE DEL CAUCA;TRUJILLO;HUASANO;Azul
VEGETACIÓN;INIC GEAM GPRE;Semestre;2430449;19880503;2017-11-18 00:00:00;2017-11-19 00:00:00;1970-01-01 00:00:00;7614;959740,525;754248,9314;VALLE DEL CAUCA;TRUJILLO;HUASANO;Azul
VEGETACIÓN;INIC GEAM GPRE;Semestre;2430449;19880503;2017-11-18 00:00:00;2018-09-23 00:00:00;1970-01-01 00:00:00;7614;959740,525;754248,9314;VALLE DEL CAUCA;TRUJILLO;HUASANO;Azul
VEGETACIÓN;CTER GERE;Año;1130553;19884804;2012-03-09 00:00:00;2012-03-09 00:00:00;2014-08-23 00:00:00;16641;1049345,701;817064,2828;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
VEGETACIÓN;CTER GERE;Año;1130553;19884804;2012-03-09 00:00:00;2012-03-09 00:00:00;2014-08-23 00:00:00;16642;1048533,563;816115,6536;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2524668;19884804;2015-08-06 00:00:00;2015-08-06 00:00:00;2016-11-24 00:00:00;16641;1049345,701;817064,2828;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2524668;19884804;2015-08-06 00:00:00;2015-08-06 00:00:00;2016-11-24 00:00:00;16642;1048533,563;816115,6536;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
OBRAS;INIC GERE;Trimestre;2723480;19893715;2014-04-05 00:00:00;2014-04-05 00:00:00;2014-07-09 00:00:00;15367;1059887,66;819735,33;CALDAS;ANSERMA;LA PERLA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1134617;19895164;2012-02-16 00:00:00;2012-02-16 00:00:00;2012-06-17 00:00:00;15603;804712,4886;720686,314;CAUCA;PIENDAMÓ;SALINAS;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749593;19895163;2007-09-13 00:00:00;2007-09-13 00:00:00;2012-10-20 00:00:00;15604;805369,1537;720703,1041;CAUCA;PIENDAMÓ;SALINAS;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2556043;19895163;2015-01-17 00:00:00;2015-01-17 00:00:00;1970-01-01 00:00:00;15604;805369,1537;720703,1041;CAUCA;PIENDAMÓ;SALINAS;Azul
CONSTRUCCIONES;COPL GEAM;Seis años;1749590;19895160;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;15608;807946,2536;720841,6662;CAUCA;CALDONO;SOCORRO;Azul
CONSTRUCCIONES;INIC GEAM;Año;1693526;19884880;2008-12-04 00:00:00;2008-12-04 00:00:00;1970-01-01 00:00:00;15610;810232,3063;720741,0438;CAUCA;SANTANDER DE QUILICHAO;SAN ISIDRO;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2973236;19884880;2014-01-12 00:00:00;2014-01-12 00:00:00;1970-01-01 00:00:00;15610;810232,3063;720741,0438;CAUCA;SANTANDER DE QUILICHAO;SAN ISIDRO;Azul
CONSTRUCCIONES;INIC GEAM;Año;1693528;19895158;2008-12-04 00:00:00;2008-12-04 00:00:00;1970-01-01 00:00:00;15611;810519,075;720701,0813;CAUCA;SANTANDER DE QUILICHAO;SAN ISIDRO;Azul
CONSTRUCCIONES;INIC GEAM;Año;1605425;19895158;2010-12-08 00:00:00;2010-12-08 00:00:00;1970-01-01 00:00:00;15611;810519,075;720701,0813;CAUCA;SANTANDER DE QUILICHAO;SAN ISIDRO;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2509260;19895158;2015-12-01 00:00:00;2015-12-01 00:00:00;1970-01-01 00:00:00;15611;810519,075;720701,0813;CAUCA;SANTANDER DE QUILICHAO;SAN ISIDRO;Azul
INVASIÓN/EXPLANACION;INIC GERE;Trimestre;2420945;19894615;2018-01-28 00:00:00;2018-04-29 00:00:00;1970-01-01 00:00:00;4323;902744,1612;738720,3966;VALLE DEL CAUCA;VIJES;SAN ISIDRO;Azul
INVASIÓN/EXPLANACION;INIC GERE;Trimestre;2420945;19894615;2018-01-28 00:00:00;2018-01-28 00:00:00;1970-01-01 00:00:00;4323;902744,1612;738720,3966;VALLE DEL CAUCA;VIJES;SAN ISIDRO;Azul
CONSTRUCCIONES;INIC GERE;Año;1701778;19894615;2008-11-07 00:00:00;2008-11-07 00:00:00;2010-11-14 00:00:00;4323;902744,1612;738720,3966;VALLE DEL CAUCA;VIJES;SAN ISIDRO;Azul
VEGETACIÓN;CTER ENPT GERE;Semestre;1683620;19895270;2009-03-01 00:00:00;2009-03-01 00:00:00;2014-10-17 00:00:00;24099;768654;734578,1875;CAUCA;TOTORÓ;SAN ANTONIO;Azul
VEGETACIÓN;CTER GERE;Año;1030606;19895270;2017-01-12 00:00:00;2017-01-12 00:00:00;2017-05-04 00:00:00;24099;768654;734578,1875;CAUCA;TOTORÓ;SAN ANTONIO;Azul
VEGETACIÓN;CTER COND ENPT GERE;Trimestre;1658531;19895553;2009-11-05 00:00:00;2009-11-05 00:00:00;2015-11-29 00:00:00;17053;636176,2147;639209,3217;NARIÑO;PASTO;CENOY;Azul
VEGETACIÓN;INIC GEAM;Trimestre;2397786;19895553;2018-08-04 00:00:00;2018-08-04 00:00:00;1970-01-01 00:00:00;17053;636176,2147;639209,3217;NARIÑO;PASTO;CENOY;Azul
VEGETACIÓN;INIC GEAM;Trimestre;2397786;19895553;2018-08-04 00:00:00;2018-11-28 00:00:00;1970-01-01 00:00:00;17053;636176,2147;639209,3217;NARIÑO;PASTO;CENOY;Azul
VEGETACIÓN;CTER GERE;Año;1621896;19895548;2010-09-04 00:00:00;2010-09-04 00:00:00;2014-10-17 00:00:00;17059;633954,2821;641605,8293;NARIÑO;PASTO;MORASURCO;Azul
VEGETACIÓN;CTER GERE;Trimestre;1658529;19895551;2009-11-05 00:00:00;2009-11-05 00:00:00;2014-10-17 00:00:00;17056;634982,1268;640382,8285;NARIÑO;PASTO;MORASURCO;Azul
VEGETACIÓN;INIC GERE;Semestre;1231110;19895113;2011-05-28 00:00:00;2011-11-16 00:00:00;2013-05-05 00:00:00;15467;834129,1219;720731,8267;CAUCA;BUENOS AIRES;CORCOBAO;Azul
VEGETACIÓN;INIC ENPT GERE;Trimestre;1629133;19895113;2010-07-07 00:00:00;2010-07-07 00:00:00;2011-11-18 00:00:00;15467;834129,1219;720731,8267;CAUCA;BUENOS AIRES;CORCOBAO;Azul
VEGETACIÓN;COPL CO19 GERE;Año;2509257;19895178;2015-12-01 00:00:00;2015-12-01 00:00:00;2017-08-12 00:00:00;15587;797781,7276;720414,4572;CAUCA;MORALES;SAN ANTONIO;Azul
VEGETACIÓN;INIC SCOR GERE;Trimestre;2423234;19895178;2017-12-23 00:00:00;2018-01-18 00:00:00;2018-10-13 00:00:00;15587;797781,7276;720414,4572;CAUCA;MORALES;SAN ANTONIO;Azul
VEGETACIÓN;INIC SCOR GERE;Trimestre;2423234;19895178;2017-12-23 00:00:00;2017-12-23 00:00:00;2018-10-13 00:00:00;15587;797781,7276;720414,4572;CAUCA;MORALES;SAN ANTONIO;Azul
VEGETACIÓN;CTER GERE;Semestre;2481180;19895870;2016-07-26 00:00:00;2016-07-26 00:00:00;2017-12-21 00:00:00;16806;768436,1703;719950,2272;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
VEGETACIÓN;CPRO CO19 GERE;Año;2495161;19895313;2016-04-12 00:00:00;2016-04-12 00:00:00;2016-07-16 00:00:00;24318;769596;755062,8125;CAUCA;TOTORÓ;NÚCLEO URB. GABRIEL LÓPEZ;Azul
VEGETACIÓN;INIC GERE;Año;2557740;19895223;2015-01-04 00:00:00;2015-01-04 00:00:00;2015-03-12 00:00:00;15484;774396,1781;719144,5969;CAUCA;CAJIBÍO;LA VENTA;Azul
VEGETACIÓN;INIC GERE;Año;1725695;19895223;2008-01-27 00:00:00;2008-01-27 00:00:00;2008-06-12 00:00:00;15484;774396,1781;719144,5969;CAUCA;CAJIBÍO;LA VENTA;Azul
VEGETACIÓN;CTER CO19 GERE;Seis años;1610296;19894723;2010-11-11 00:00:00;2010-11-11 00:00:00;2017-02-16 00:00:00;1514;942060,7743;766786,1185;VALLE DEL CAUCA;TULUÁ;EL PICACHO;Azul
VEGETACIÓN;INIC GEAM REAN;Trimestre;2421188;19895316;2018-01-25 00:00:00;2018-01-25 00:00:00;1970-01-01 00:00:00;24315;769590;756140,375;CAUCA;TOTORÓ;NÚCLEO URB. GABRIEL LÓPEZ;Azul
VEGETACIÓN;INIC GEAM REAN;Trimestre;2421188;19895316;2018-01-25 00:00:00;2018-04-05 00:00:00;1970-01-01 00:00:00;24315;769590;756140,375;CAUCA;TOTORÓ;NÚCLEO URB. GABRIEL LÓPEZ;Azul
VEGETACIÓN;CTER GERE;Trimestre;1622553;19895246;2010-08-29 00:00:00;2010-08-29 00:00:00;2014-10-19 00:00:00;24363;767982;723519;CAUCA;POPAYÁN;CALIBIO;Azul
INVASIÓN/EXPLANACION;INIC GERE;Trimestre;1134267;19895246;2012-02-19 00:00:00;2012-02-19 00:00:00;2012-08-30 00:00:00;24363;767982;723519;CAUCA;POPAYÁN;CALIBIO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1093335;19895246;2012-08-30 00:00:00;2017-08-25 00:00:00;2017-08-30 00:00:00;24363;767982;723519;CAUCA;POPAYÁN;CALIBIO;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1093335;19895246;2012-08-30 00:00:00;2012-09-15 00:00:00;2017-08-30 00:00:00;24363;767982;723519;CAUCA;POPAYÁN;CALIBIO;Azul
VEGETACIÓN;INIC GEAM GERE;Mes;1641266;19895246;2010-03-12 00:00:00;2010-03-12 00:00:00;2010-09-01 00:00:00;24363;767982;723519;CAUCA;POPAYÁN;CALIBIO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1749589;19895150;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;15621;815222,027;720472,0958;CAUCA;BUENOS AIRES;LAS DELICIAS;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1749588;19895150;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;15621;815222,027;720472,0958;CAUCA;BUENOS AIRES;LAS DELICIAS;Azul
