Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre
VEGETACIÓN;INIC ENPT GEAM;Año;2563900;19891945;2014-10-02 00:00:00;2014-10-02 00:00:00;2016-05-18 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2564737;19891955;2014-09-20 00:00:00;2014-09-21 00:00:00;2015-10-09 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492347;19892448;2016-05-09 00:00:00;2016-05-09 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492349;19892449;2016-05-09 00:00:00;2016-05-09 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492349;19892449;2016-05-09 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492345;19892447;2016-05-09 00:00:00;2016-05-09 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492343;19892444;2016-05-09 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492343;19892444;2016-05-09 00:00:00;2016-05-09 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492222;19892436;2016-05-11 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492222;19892436;2016-05-11 00:00:00;2016-05-11 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492220;19892435;2016-05-12 00:00:00;2016-05-12 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492220;19892435;2016-05-12 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492208;19892433;2016-05-12 00:00:00;2016-05-12 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492208;19892433;2016-05-12 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492344;19892445;2016-05-09 00:00:00;2016-05-09 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492344;19892445;2016-05-09 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492339;19892443;2016-05-10 00:00:00;2016-05-10 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492339;19892443;2016-05-10 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492337;19892442;2016-05-10 00:00:00;2016-05-10 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492337;19892442;2016-05-10 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE PRER;Año;2492335;19892441;2016-05-10 00:00:00;2016-05-10 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE PRER;Año;2492335;19892441;2016-05-10 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492334;19892439;2016-05-10 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492334;19892439;2016-05-10 00:00:00;2016-05-10 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492193;19892432;2016-05-12 00:00:00;2017-12-17 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2492193;19892432;2016-05-12 00:00:00;2016-05-12 00:00:00;2018-01-12 00:00:00
VEGETACIÓN;INIC GERE;Año;2394879;19892416;2018-09-13 00:00:00;2018-09-20 00:00:00;2019-02-15 00:00:00
VEGETACIÓN;INIC COND ENPT GERE;Año;2492111;19892455;2016-05-12 00:00:00;2016-05-12 00:00:00;2017-05-11 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1673243;19892381;2009-07-08 00:00:00;2009-07-08 00:00:00;2009-12-11 00:00:00
VEGETACIÓN;INIC GEAM;Año;1638056;19865944;2010-04-25 00:00:00;2010-04-25 00:00:00;2010-08-26 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1671014;19892555;2009-07-12 00:00:00;2009-07-12 00:00:00;2009-09-17 00:00:00
VEGETACIÓN;INIC REAN GERE PRER;Año;2489112;19891961;2016-06-02 00:00:00;2016-06-02 00:00:00;2017-04-21 00:00:00
VEGETACIÓN;INIC GERE;Año;1679695;19892092;2009-04-19 00:00:00;2009-04-19 00:00:00;2009-06-14 00:00:00
VEGETACIÓN;INIC GERE;Mes;1679694;19892091;2009-04-19 00:00:00;2009-04-19 00:00:00;2009-06-14 00:00:00
VEGETACIÓN;INIC GERE;Semana;1679693;19892090;2009-04-19 00:00:00;2009-04-19 00:00:00;2009-06-14 00:00:00
PERMISO INGRESO;INIC GEAM;Dos años;2380242;19892626;2019-01-05 00:00:00;2019-01-05 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Dos años;2380242;19892626;2019-01-05 00:00:00;2019-03-31 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GERE;Semestre;1674101;19892736;2009-07-02 00:00:00;2009-07-02 00:00:00;2009-08-15 00:00:00
PERMISO INGRESO;INIC GERE;Año;1669372;19892738;2009-08-01 00:00:00;2009-08-01 00:00:00;2010-01-15 00:00:00
PERMISO INGRESO;INIC GEAM;Año;1667530;19865999;2009-08-23 00:00:00;2009-08-23 00:00:00;2009-08-26 00:00:00
VEGETACIÓN;INIC COND REAN GERE PRER;Semestre;2488266;19892278;2016-06-11 00:00:00;2016-06-11 00:00:00;2016-10-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2397403;19892495;2018-08-11 00:00:00;2019-03-08 00:00:00;2019-04-04 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2397403;19892495;2018-08-11 00:00:00;2018-08-11 00:00:00;2019-04-04 00:00:00
VEGETACIÓN;INIC COND ENPT GERE;Mes;1015257;19892494;2017-05-20 00:00:00;2018-03-03 00:00:00;2018-08-10 00:00:00
VEGETACIÓN;INIC COND ENPT GERE;Mes;1015257;19892494;2017-05-20 00:00:00;2017-05-20 00:00:00;2018-08-10 00:00:00
VEGETACIÓN;INIC COND GERE;Mes;1032880;19892480;2016-12-18 00:00:00;2016-12-18 00:00:00;2017-02-03 00:00:00
VEGETACIÓN;INIC ENPT REAN GERE;Año;2488257;19892250;2016-06-11 00:00:00;2016-06-11 00:00:00;2017-03-17 00:00:00
VEGETACIÓN;INIC ENPT REAN PRER;Año;2488253;19892244;2016-06-11 00:00:00;2016-06-11 00:00:00;2017-03-17 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2379915;19891620;2019-01-12 00:00:00;2019-01-12 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Trimestre;2371928;19892280;2019-03-21 00:00:00;2019-03-21 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC COND GEAM;Mes;2372309;19873716;2019-03-16 00:00:00;2019-03-16 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2418061;19892141;2018-03-01 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2418061;19892141;2018-03-01 00:00:00;2018-03-01 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;2421150;19883468;2018-01-26 00:00:00;2018-09-17 00:00:00;2019-02-15 00:00:00
VEGETACIÓN;INIC GERE;Año;2421150;19883468;2018-01-26 00:00:00;2018-01-26 00:00:00;2019-02-15 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2396166;19892771;2018-08-26 00:00:00;2018-08-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2396153;19892770;2018-08-26 00:00:00;2018-08-26 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Año;2486569;19892178;2016-06-29 00:00:00;2016-06-29 00:00:00;2017-04-21 00:00:00
VEGETACIÓN;INIC REAN GPRE;Año;2486568;19892175;2016-06-29 00:00:00;2016-06-29 00:00:00;2017-02-17 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2438304;19891635;2017-09-28 00:00:00;2017-09-28 00:00:00;2019-02-16 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2438304;19891635;2017-09-28 00:00:00;2018-05-18 00:00:00;2019-02-16 00:00:00
VEGETACIÓN;INIC COND ENPT GEAM;Dos años;2484784;19892473;2016-07-09 00:00:00;2016-07-09 00:00:00;2017-04-13 00:00:00
INVASIÓN/EXPLANACION;INIC GERE;Año;1684159;19892650;2009-02-20 00:00:00;2009-02-20 00:00:00;2010-01-22 00:00:00
INVASIÓN/EXPLANACION;INIC GERE;Año;1684155;19892647;2009-02-20 00:00:00;2009-02-20 00:00:00;2009-09-30 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Tres años;2486553;19892118;2016-06-30 00:00:00;2016-06-30 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Tres años;2486574;19892083;2016-06-29 00:00:00;2016-06-29 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Tres años;2486577;19892209;2016-06-29 00:00:00;2016-06-29 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Mes;1682931;19892153;2009-03-12 00:00:00;2009-03-12 00:00:00;2009-04-17 00:00:00
VEGETACIÓN;INIC GERE;Mes;1668240;19883286;2009-08-15 00:00:00;2009-08-15 00:00:00;2009-10-01 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Año;1015204;19892488;2017-05-20 00:00:00;2017-05-20 00:00:00;2018-06-10 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Año;1015204;19892488;2017-05-20 00:00:00;2017-10-12 00:00:00;2018-06-10 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2372195;19892059;2019-03-17 00:00:00;2019-03-17 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2372186;19892058;2019-03-17 00:00:00;2019-03-17 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2372182;19892057;2019-03-17 00:00:00;2019-03-17 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2372178;19892056;2019-03-17 00:00:00;2019-03-17 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GERE;Año;1636821;19892651;2010-05-09 00:00:00;2010-05-09 00:00:00;2010-12-19 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;2414312;19892292;2018-04-18 00:00:00;2018-04-18 00:00:00;2018-10-31 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;2414312;19892292;2018-04-18 00:00:00;2018-09-14 00:00:00;2018-10-31 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2392150;19874612;2018-11-04 00:00:00;2018-11-04 00:00:00;2019-03-27 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2392150;19874612;2018-11-04 00:00:00;2019-01-18 00:00:00;2019-03-27 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1669565;19891600;2009-07-31 00:00:00;2009-07-31 00:00:00;2009-09-19 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1624729;19892606;2010-08-06 00:00:00;2010-08-06 00:00:00;2011-09-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2432835;19883620;2017-11-18 00:00:00;2017-12-10 00:00:00;2018-02-22 00:00:00
VEGETACIÓN;INIC ENPT GERE;Dos años;2432835;19883620;2017-11-18 00:00:00;2017-11-18 00:00:00;2018-02-22 00:00:00
VEGETACIÓN;INIC GERE;Dos años;2403040;19892039;2018-06-28 00:00:00;2018-06-28 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Dos años;2403040;19892039;2018-06-28 00:00:00;2018-12-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2404815;19891981;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2404815;19891981;2018-06-16 00:00:00;2019-02-24 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Dos años;2394623;19891529;2018-09-19 00:00:00;2018-09-19 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GERE;Año;2562641;19874737;2014-10-12 00:00:00;2014-10-12 00:00:00;2015-10-10 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403046;19859146;2018-06-28 00:00:00;2018-11-11 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403046;19859146;2018-06-28 00:00:00;2018-06-28 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;Mes;1619191;19874661;2010-09-19 00:00:00;2010-09-19 00:00:00;2011-06-09 00:00:00
VEGETACIÓN;INIC GEAM;Semestre;1679500;19891805;2009-04-23 00:00:00;2009-04-23 00:00:00;2009-06-14 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1686621;19892299;2009-01-24 00:00:00;2009-01-24 00:00:00;2009-06-14 00:00:00
VEGETACIÓN;INIC COND GEAM REAN GPRE;Semestre;2486752;19892661;2016-06-26 00:00:00;2016-06-26 00:00:00;2016-11-05 00:00:00
VEGETACIÓN;INIC GEAM;Año;2368415;19892010;2019-04-12 00:00:00;2019-04-12 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;1684187;19892678;2009-02-20 00:00:00;2009-02-20 00:00:00;2010-02-11 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403651;19892386;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403651;19892386;2018-06-22 00:00:00;2018-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2403639;19892386;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2403639;19892386;2018-06-22 00:00:00;2018-09-16 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2410325;19892383;2018-05-12 00:00:00;2018-05-12 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2410325;19892383;2018-05-12 00:00:00;2018-09-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403632;19892382;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403632;19892382;2018-06-22 00:00:00;2018-09-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2403630;19892381;2018-06-22 00:00:00;2018-09-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2403630;19892381;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403618;19892368;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM PRER;Dos años;2403618;19892368;2018-06-22 00:00:00;2018-09-17 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446271;19859097;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446271;19859097;2017-07-20 00:00:00;2017-11-04 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446269;19859087;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446269;19859087;2017-07-20 00:00:00;2017-11-05 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446268;19859084;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446268;19859084;2017-07-20 00:00:00;2018-01-18 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446274;19859134;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446274;19859134;2017-07-20 00:00:00;2017-11-04 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446276;19859152;2017-07-20 00:00:00;2017-10-14 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446276;19859152;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446275;19859150;2017-07-20 00:00:00;2017-10-14 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GEAM REAN PRER;Dos años;2446275;19859150;2017-07-20 00:00:00;2017-07-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2454139;19891959;2017-06-15 00:00:00;2017-06-15 00:00:00;2019-04-03 00:00:00
VEGETACIÓN;INIC TAMB GERE;Dos años;2454139;19891959;2017-06-15 00:00:00;2018-05-16 00:00:00;2019-04-03 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1685888;19892637;2009-02-04 00:00:00;2009-02-04 00:00:00;2009-06-24 00:00:00
VEGETACIÓN;INIC GERE;Año;2492175;19892308;2016-05-12 00:00:00;2016-05-12 00:00:00;2017-03-16 00:00:00
VEGETACIÓN;INIC GEAM;Dos años;2396134;19892769;2018-08-26 00:00:00;2018-08-26 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GERE;Semestre;2569270;19892487;2014-09-10 00:00:00;2014-09-10 00:00:00;2016-07-28 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404628;19891916;2018-06-16 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404628;19891916;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1118708;19892171;2012-05-18 00:00:00;2018-12-30 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1118708;19892171;2012-05-18 00:00:00;2012-05-18 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;2551543;19891929;2015-03-21 00:00:00;2015-03-21 00:00:00;2015-06-17 00:00:00
VEGETACIÓN;INIC GERE;Año;2551542;19891929;2015-03-21 00:00:00;2015-03-21 00:00:00;2015-06-17 00:00:00
VEGETACIÓN;INIC GERE;Año;2551541;19891928;2015-03-21 00:00:00;2015-03-21 00:00:00;2015-06-17 00:00:00
OBRAS;CPRO ENPT REAN EESP GERE;Mes;2551656;19866110;2015-03-20 00:00:00;2015-03-20 00:00:00;2015-06-10 00:00:00
OBRAS;INIC ENPT GEAM;Año;1554415;19866166;2011-01-06 00:00:00;2011-01-06 00:00:00;2013-04-20 00:00:00
OBRAS;INIC ENPT GERE;Año;1554410;19866166;2011-01-06 00:00:00;2011-01-06 00:00:00;2013-04-07 00:00:00
OBRAS;INIC ENPT GERE;Año;1554397;19866165;2011-01-06 00:00:00;2011-01-06 00:00:00;2013-04-19 00:00:00
OBRAS;INIC ENPT GERE;Año;1554395;19866165;2011-01-06 00:00:00;2011-01-06 00:00:00;2014-07-30 00:00:00
INVASIÓN/EXPLANACION;INIC GEAM REAN;Mes;1616873;19865997;2010-10-10 00:00:00;2010-10-10 00:00:00;2011-04-22 00:00:00
OBRAS;CPRO ENPT GERE;Semestre;2562402;19892468;2014-10-17 00:00:00;2014-10-17 00:00:00;2015-11-20 00:00:00
OBRAS;INIC COND ENPT GERE;Semestre;2552687;19892470;2015-03-05 00:00:00;2015-03-05 00:00:00;2015-12-23 00:00:00
OBRAS;INIC ENPT GERE;Seis años;150354;19892456;2013-07-19 00:00:00;2013-07-19 00:00:00;2014-04-05 00:00:00
CONSTRUCCIONES;INIC ENPT GEAM;Mes;1039715;19892724;2013-06-30 00:00:00;2013-06-30 00:00:00;2013-08-18 00:00:00
OBRAS;COPL ENPT GERE;Tres años;1693361;19892484;2008-12-06 00:00:00;2008-12-06 00:00:00;2011-05-08 00:00:00
OBRAS;INIC ENPT GERE;Año;2973359;19892481;2014-01-11 00:00:00;2014-01-11 00:00:00;2015-09-09 00:00:00
OBRAS;INIC ENPT GEAM;Año;2973339;19892458;2014-01-11 00:00:00;2014-01-11 00:00:00;2016-07-02 00:00:00
OBRAS;INIC ENPT GERE;Tres años;1234127;19892488;2011-11-09 00:00:00;2011-11-09 00:00:00;2012-05-12 00:00:00
OBRAS;INIC ENPT GEAM;Tres años;1118531;19892481;2012-05-19 00:00:00;2012-05-19 00:00:00;2014-01-11 00:00:00
OBRAS;INIC ENPT GERE;Año;2973341;19892479;2014-01-11 00:00:00;2014-01-11 00:00:00;2014-04-05 00:00:00
OBRAS;INIC ENPT GERE;Tres años;1118495;19892479;2012-05-19 00:00:00;2012-05-19 00:00:00;2014-01-11 00:00:00
OBRAS;INIC ENPT GEAM;Tres años;1118489;19892458;2012-05-19 00:00:00;2012-05-19 00:00:00;2014-01-11 00:00:00
OBRAS;PLAN ENPT GEAM;Tres años;2583211;19892457;2014-05-18 00:00:00;2014-05-18 00:00:00;2014-12-26 00:00:00
OBRAS;INIC ENPT GERE;Año;2973293;19879159;2014-01-11 00:00:00;2014-01-11 00:00:00;2014-05-02 00:00:00
OBRAS;INIC GEAM;Tres años;1115594;19879159;2012-06-01 00:00:00;2012-06-01 00:00:00;2014-01-11 00:00:00
OBRAS;INIC ENPT GEAM;Seis años;150343;19892462;2013-07-19 00:00:00;2013-07-19 00:00:00;2014-12-11 00:00:00
OBRAS;INIC COND ENPT CO19 GERE;Semestre;2509063;19866085;2015-12-04 00:00:00;2015-12-05 00:00:00;2016-07-03 00:00:00
OBRAS;INIC COND ENPT CO19 GERE;Semestre;2505280;19866055;2015-12-23 00:00:00;2015-12-23 00:00:00;2016-07-03 00:00:00
INVASIÓN/EXPLANACION ;INIC GERE;Trimestre;2474386;19892586;2016-09-15 00:00:00;2016-09-15 00:00:00;2016-12-15 00:00:00
VEGETACIÓN;CPRO GEAM;Semestre;1763489;19892239;2007-05-13 00:00:00;2007-07-25 00:00:00;2008-06-14 00:00:00
OBRAS;INIC ENPT REAN EESP GERE;Tres años;2556288;19883467;2015-01-15 00:00:00;2015-01-15 00:00:00;2016-12-21 00:00:00
OBRAS;INIC ENPT REAN CO19 GERE;Año;2550170;19891543;2015-04-05 00:00:00;2015-04-05 00:00:00;2016-10-14 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2422044;19892484;2018-01-12 00:00:00;2018-02-11 00:00:00;2019-03-09 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;2422044;19892484;2018-01-12 00:00:00;2018-01-12 00:00:00;2019-03-09 00:00:00
OBRAS;PLAN ENPT REAN EESP CO19 GERE TERC;Semestre;2995686;19892484;2013-08-08 00:00:00;2013-08-08 00:00:00;2016-07-28 00:00:00
INVASIÓN/EXPLANACION;INIC ENPT REAN EESP CO19 GERE;Año;2525276;19891917;2015-07-16 00:00:00;2015-07-30 00:00:00;2016-12-14 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1641264;19883316;2010-03-12 00:00:00;2010-03-12 00:00:00;2010-07-30 00:00:00
OBRAS;INIC ENPT GEAM;Tres años;2497476;19892587;2016-03-05 00:00:00;2016-03-05 00:00:00;2016-09-07 00:00:00
OBRAS;INIC COND ENPT GEAM REAN;Mes;2511499;19883386;2015-11-13 00:00:00;2015-11-13 00:00:00;2016-03-05 00:00:00
OBRAS;CPRO ENPT EESP GERE;Tres años;2583230;19892468;2014-05-18 00:00:00;2014-05-18 00:00:00;2015-11-25 00:00:00
VEGETACIÓN;INIC GEAM;Mes;1773226;19891677;2007-01-07 00:00:00;2007-03-02 00:00:00;2007-03-10 00:00:00
VEGETACIÓN;INIC GEAM;Mes;1773265;19866056;2007-01-07 00:00:00;2007-02-11 00:00:00;2007-03-10 00:00:00
PERMISO INGRESO;INIC ENPT GEAM;Trimestre;1116868;19892472;2012-05-27 00:00:00;2012-05-27 00:00:00;2013-08-01 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Año;1118527;19892459;2012-05-19 00:00:00;2012-05-19 00:00:00;2012-12-06 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;1118323;19892072;2012-05-20 00:00:00;2012-05-20 00:00:00;2013-09-15 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;1118322;19892061;2012-05-20 00:00:00;2012-05-20 00:00:00;2016-04-18 00:00:00
PERMISO INGRESO;INIC ENPT GEAM;Trimestre;1116866;19892471;2012-05-27 00:00:00;2012-05-27 00:00:00;2013-08-01 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;1134786;19892767;2012-02-15 00:00:00;2012-02-15 00:00:00;2012-07-19 00:00:00
PERMISO INGRESO;COPL ENPT GEAM GERE;Semestre;1638051;19892766;2010-04-25 00:00:00;2010-04-25 00:00:00;2013-03-01 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Mes;1134785;19892764;2012-02-15 00:00:00;2012-02-15 00:00:00;2013-03-01 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Trimestre;1133136;19892476;2012-02-26 00:00:00;2012-03-03 00:00:00;2013-08-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1744121;19892484;2007-11-03 00:00:00;2007-12-06 00:00:00;2009-05-30 00:00:00
VEGETACIÓN;INIC GERE;Año;1701694;19892511;2008-11-08 00:00:00;2008-11-08 00:00:00;2009-04-10 00:00:00
OBRAS;INIC GERE;Semestre;1752514;19891926;2007-08-23 00:00:00;2007-08-24 00:00:00;2009-12-27 00:00:00
VEGETACIÓN;CPRO GEAM;Año;1701689;19892724;2008-11-08 00:00:00;2008-11-08 00:00:00;2009-09-11 00:00:00
VEGETACIÓN;INIC GERE;Tres años;1757920;19892369;2007-07-13 00:00:00;2007-07-13 00:00:00;2007-07-27 00:00:00
VEGETACIÓN;CPRO GERE;Año;1754350;19879161;2007-08-04 00:00:00;2007-08-04 00:00:00;2008-09-05 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1701688;19866056;2008-11-08 00:00:00;2008-11-08 00:00:00;2009-03-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1495643;19892157;2011-03-04 00:00:00;2011-03-04 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1495643;19892157;2011-03-04 00:00:00;2011-03-10 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;COPE ENPT GERE;Año;1636715;19892024;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-09-09 00:00:00
VEGETACIÓN;INIC GEAM;Año;1636827;19892233;2010-05-09 00:00:00;2010-05-09 00:00:00;2011-03-19 00:00:00
VEGETACIÓN;INIC GERE;Año;1694005;19874712;2008-12-03 00:00:00;2008-12-03 00:00:00;2010-02-26 00:00:00
